CustomerID,Recommendation,category
13359.0,"{'23320': 0.16412198797244365, '22155': 0.16343011261515333, '23504': 0.16329931618554522, '21098': 0.16081688022566926, '23501': 0.1599005372667078, '22113': 0.15712682461135158, '84032A': 0.15694120514358612, '85035C': 0.15694120514358612, '48188': 0.1558456161461208, 'D': 0.15450786078738143, '23283': 0.15426587495244098, '21990': 0.14634235175124088, '21991': 0.1399731277389636, '23390': 0.1399731277389636, '23582': 0.13576884666042613, '16169E': 0.13340746919301402, '23192': 0.1276371062544149, '23084': 0.12695917902975642, '23188': 0.12613124477737825, '23330': 0.1256297269074015}",need attention
13362.0,"{'21628': 0.13801311186847082, '21851': 0.13801311186847082, '85199L': 0.13750477455423168, '22595': 0.13518217875625171, '21500': 0.13474888832625692, '85114A': 0.1336306209562122, '21051': 0.1336306209562122, '51014L': 0.13181243254912406, '23081': 0.130066495428618, '22422': 0.12909944487358058, '23325': 0.12909944487358058, '23518': 0.12909944487358058, '46775D': 0.12909944487358058, '20735': 0.12909944487358058, '22102': 0.12909944487358058, '35004G': 0.12909944487358058, '21927': 0.11952286093343936, '85024B': 0.11952286093343936, '85176': 0.11744404390294069, '21205': 0.11547005383792515}",promising
13363.0,"{'47503A': 0.12412427959034776, '22760': 0.12329924047901797, '20735': 0.12309149097933275, '23437': 0.12309149097933275, '85048': 0.12309149097933274, '20756': 0.12196734422726126, '20760': 0.12196734422726126, '22307': 0.12060453783110546, '23186': 0.12060453783110545, '23426': 0.12000000000000002, '21386': 0.11769797726729994, '85144': 0.11736313170325507, '23524': 0.11547005383792518, '23597': 0.11547005383792518, '23370': 0.11547005383792516, '85094': 0.11470786693528087, '23216': 0.11396057645963795, '21556': 0.11197850219117086, '84078A': 0.1118033988749895, '23514': 0.11094003924504584}",need attention
13364.0,"{'21067': 0.1348399724926484, '21926': 0.13151918984428584, '21925': 0.13130643285972254, '23247': 0.1307130602850897, '22405': 0.12909944487358058, '22823': 0.12909944487358058, '21269': 0.12456821978060995, '23058': 0.12451456127293808, '23451': 0.12451456127293808, '23453': 0.12451456127293808, '22280': 0.12379689211803457, '22498': 0.12014425971949098, '21818': 0.11990028442779209, '23427': 0.11961783342433499, '21630': 0.11744404390294068, '23460': 0.11744404390294068, '22597': 0.10942202738310211, '23314': 0.10925355610938446, '23323': 0.10925355610938446, '84912A': 0.10925355610938446}",loose them
13365.0,"{'20978': 0.13245323570650436, '22818': 0.13217526428635737, '23583': 0.12909944487358055, '23318': 0.12858612496840993, '22943': 0.12507979573107608, '22409': 0.12456821978060995, '23234': 0.12451456127293806, '21327': 0.12407291674636628, '22307': 0.12309149097933274, '23312': 0.11340230290662862, '22086': 0.1079112255770052, '23101': 0.1072112534837795, '21813': 0.10540925533894596, '23055': 0.10540925533894596, '22810': 0.10143010324169743, '22153': 0.09901475429766743, '21265': 0.09622504486493762, '23072': 0.09622504486493762, '23567': 0.09622504486493762, '35598B': 0.09622504486493762}",promising
13368.0,"{'21187': 0.16886207321919508, '22737': 0.16753764435328888, '22834': 0.16712036439188588, '20794': 0.16666666666666666, '22734': 0.1657373578293349, '47021G': 0.15811388300841897, '22305': 0.1563858105428061, '21459': 0.14433756729740646, '84875B': 0.14433756729740646, '84461': 0.1386750490563073, '37475': 0.1336306209562122, '79051A': 0.1336306209562122, '21666': 0.125, '22362': 0.125, '22760': 0.12329924047901797, '85093': 0.12126781251816648, '23267': 0.11470786693528087, '85094': 0.11470786693528087, '22939': 0.1118033988749895, '84078A': 0.1118033988749895}",need attention
13369.0,"{'21666': 0.125, '22362': 0.125, '79164': 0.12499999999999997, '84766': 0.12499999999999997, '85211': 0.12499999999999997, '22760': 0.12329924047901797, '22377': 0.1214664495268374, '85093': 0.12126781251816648, '21850': 0.11952286093343936, '23410': 0.11952286093343936, '84251B': 0.11952286093343936, '23267': 0.11470786693528087, '85094': 0.11470786693528087, '21903': 0.11420804814403215, '22939': 0.1118033988749895, '84078A': 0.1118033988749895, '17038': 0.11180339887498948, '23151': 0.11180339887498948, '35968': 0.11180339887498948, '75131': 0.11180339887498948}",need attention
13370.0,"{'23108': 0.13888490349773785, '71459': 0.13883218797250715, '20750': 0.13859178573504743, '21668': 0.13849760170396225, '23133': 0.1375047745542317, '22339': 0.13730875909527246, '84692': 0.1361452871592927, '21682': 0.1359287365416081, '22779': 0.13592873654160803, '22473': 0.1358732440973515, '22197': 0.13426901732747024, '23147': 0.1341990225899918, '47021G': 0.1341640786499874, '21154': 0.13412250711537105, '71477': 0.13368036248816242, '85206A': 0.1336803624881624, '22310': 0.13201967239688991, '21071': 0.1311220136214372, '22449': 0.12964074471043285, '23281': 0.12909944487358055}",need attention
13372.0,"{'21107': 0.14142135623730948, '84461': 0.1386750490563073, '37475': 0.1336306209562122, '79051A': 0.1336306209562122, '23433': 0.1333333333333333, '84457': 0.12909944487358055, '21666': 0.125, '22760': 0.12329924047901797, '85093': 0.12126781251816648, '22442': 0.11677484162422844, '22067': 0.11547005383792514, '23045': 0.11547005383792514, '23267': 0.11470786693528087, '85094': 0.11470786693528087, '85172': 0.1126872339638022, '22939': 0.1118033988749895, '84078A': 0.1118033988749895, '15056P': 0.11065666703449761, '22318': 0.10741723110591492, '23043': 0.10540925533894598}",need attention
13373.0,"{'22088': 0.14022453903762566, '22481': 0.13900960937138318, '22673': 0.13897535958414065, '35400': 0.1386750490563073, '22975': 0.13862065601673437, '22429': 0.1385294365743296, '23268': 0.13750477455423168, '21258': 0.1365577483997838, '84609': 0.1363988678940947, '23368': 0.13576884666042613, '21307': 0.13363062095621217, '22599': 0.13363062095621217, '23406': 0.13363062095621217, '16156L': 0.1318760946791574, '84913B': 0.1318760946791574, '22572': 0.1315903389919538, '84843': 0.130051217752471, '23010': 0.12939932784412608, '22792': 0.12309149097933275, '23267': 0.11980845957463077}",promising
13375.0,"{'22732': 0.1636634176769943, '23351': 0.16265001215808889, '22273': 0.16250281149164794, '22750': 0.16174915980515764, '21462': 0.1588040739925263, '23497': 0.15877683720748895, '21770': 0.15772007446912795, '85066': 0.15746301451124053, '23113': 0.15713484026367724, '35964': 0.15713484026367724, '23374': 0.15430334996209194, '22297': 0.15416745971119464, '23360': 0.15396007178390023, '85035A': 0.15309310892394865, '22731': 0.15309310892394862, '21756': 0.15257842878121616, '22488': 0.14841082053268118, '23115': 0.14547859349066158, '22470': 0.1432180785470162, '23411': 0.13608276348795434}",need attention
13376.0,"{'22308': 0.13689641954834836, '37475': 0.1336306209562122, '79051A': 0.1336306209562122, '21925': 0.13130643285972254, '21926': 0.13130643285972254, '21666': 0.125, '22362': 0.125, '21269': 0.12456821978060995, '22280': 0.12379689211803457, '22760': 0.12329924047901797, '85093': 0.12126781251816648, '22498': 0.12014425971949098, '21630': 0.11744404390294068, '23460': 0.11744404390294068, '23267': 0.11470786693528087, '85094': 0.11470786693528087, '84078A': 0.1118033988749895, '22597': 0.10942202738310211, '23314': 0.10925355610938446, '23323': 0.10925355610938446}",need attention
13379.0,"{'21967': 0.13764944032233706, '22477': 0.13710212427677043, '21333': 0.13552618543578768, '21445': 0.13552618543578768, '85032B': 0.13525044520011487, '22610': 0.13518451760896882, '22826': 0.13483997249264842, '84569B': 0.13483997249264842, '85032D': 0.1348399724926484, '21914': 0.1342312110428049, '22587': 0.13203565444069845, '16045': 0.1318760946791574, '22672': 0.12987482388637941, '22110': 0.12500000000000003, '20768': 0.12309149097933274, '47504H': 0.109985336266015, '23123': 0.10910894511799621, '84077': 0.10863489966773517, '22277': 0.10660035817780525, '16258A': 0.10540925533894598}",need attention
13381.0,"{'23018': 0.14586499149789456, '23420': 0.14586499149789456, '23575': 0.14586499149789456, '85124C': 0.14509525002200233, '21446': 0.14436106547701633, '21143': 0.14371515142959107, '22675': 0.14288690166235204, '23169': 0.14239151723408694, '23535': 0.141509827535445, '22336': 0.1404109131602727, '23032': 0.14025268244765068, '23110': 0.1385917857350474, '22089': 0.1380770512334337, '23417': 0.13736056394868904, '22461': 0.1318760946791574, '23020': 0.12950478164763524, '85014B': 0.12936590427961553, '71403': 0.12909944487358058, '23028': 0.12871269604204325, '23293': 0.12753608187321183}",promising
13382.0,"{'22946': 0.179968508266339, '22182': 0.1773937187967248, '72780': 0.1773937187967248, '84659A': 0.1773937187967248, '21131': 0.17541160386140586, '22124': 0.17541160386140586, '85231B': 0.17349447958987207, '22335': 0.1645124520074598, '84978': 0.1641107115982524, '22308': 0.16357216402190616, '47481': 0.16317848796612638, '21629': 0.16012815380508716, '23160': 0.16012815380508716, '72131': 0.16012815380508716, '21447': 0.15974461276617435, '85066': 0.15746301451124053, '22722': 0.15555843629401256, '22297': 0.15416745971119464, '21756': 0.15257842878121616, '22488': 0.14841082053268118}",need attention
13384.0,"{'22434': 0.13093073414159542, '48188': 0.1294997541905147, '23010': 0.12939932784412608, '21743': 0.1286978904175574, '23147': 0.1286978904175574, '23511': 0.12734290799340264, '22760': 0.12683657235796025, '35933': 0.12598815766974242, '47348A': 0.12598815766974242, '21918': 0.12427395320024, '22448': 0.12329924047901797, '22792': 0.12309149097933275, '23031': 0.12309149097933274, '22221': 0.11980845957463077, '23267': 0.11980845957463077, '23242': 0.11955702496470261, '22600': 0.11624763874381927, '23017': 0.11624763874381927, '22865': 0.1131936959941357, '23348': 0.11028219331407116}",promising
13385.0,"{'21071': 0.14048787173725408, '21814': 0.13968605915391563, '84674': 0.13968605915391563, '21993': 0.1369306393762915, '22927': 0.13456562841903869, '22224': 0.13386322447594806, '20780': 0.13363062095621217, '20782': 0.13363062095621217, '21628': 0.13363062095621217, '84352': 0.13363062095621217, '84531A': 0.13318543164240537, '22357': 0.13032150878567172, '22217': 0.12751534261266767, '82011B': 0.12751534261266767, '21314': 0.12499999999999999, '21896': 0.1241143205676182, '22363': 0.12251277836633778, '21518': 0.12097167578182677, '35810B': 0.12097167578182677}",need attention
13388.0,"{'22727': 0.1545306344422752, '47594B': 0.1543033499620919, '48129': 0.15385879890875245, '22998': 0.15359595966440232, '20713': 0.15342107739900332, '22670': 0.15248807887579113, '23151': 0.1507556722888818, '23080': 0.15072142131211605, '22196': 0.150613606286896, '22607': 0.14535047493345277, '22712': 0.1399599841051735, '22493': 0.13976183136407389, '22507': 0.13972866585283356, '22061': 0.13878184541334224, '23091': 0.13636363636363635, '20932': 0.1348399724926484, '21269': 0.1348399724926484, '23137': 0.1348399724926484, '72800C': 0.1348399724926484, '21713': 0.13121597027036946}",need attention
13389.0,"{'22277': 0.13264730648561457, '85035A': 0.13258252147247765, '47574A': 0.13240678533309402, '21693': 0.12909944487358055, '72799E': 0.12909944487358055, '20618': 0.12909944487358055, '23580': 0.1270001270001905, '62086A': 0.1259881576697424, '22816': 0.12572371141874245, '15030': 0.125, '20657': 0.125, '22128': 0.125, '37468': 0.125, '72799C': 0.125, '85179A': 0.125, '47503A': 0.12412427959034776, '84596L': 0.12379689211803457, 'POST': 0.12195151929358554, '21058': 0.12155415958157878, '23412': 0.11785113019775793}",need attention
13390.0,"{'22729': 0.1807015805810503, '22371': 0.17928429140015903, '20655': 0.1785714285714286, '40001': 0.1785714285714286, '22041': 0.1781741612749496, '23002': 0.17732484140379767, '22374': 0.1769980813511972, '23000': 0.17601439465465724, '21890': 0.17594778331822053, '22999': 0.1732337167958958, '21718': 0.17285432628057723, '21232': 0.17156849040980784, '22636': 0.15965579833999827, '21351': 0.15717365336548286, '22551': 0.15673481717958646, '22617': 0.1537188654753364, '23176': 0.14983763644918496, '22139': 0.1413385544955667, '22493': 0.13976183136407389, '22748': 0.13909217357096196}",need attention
13394.0,"{'72741': 0.13503191561115555, '20724': 0.13485700096685824, '22334': 0.13461538461538464, '35810A': 0.1328422328310143, '20719': 0.13280968542569152, '22746': 0.1316245316231641, '21784': 0.13076644524148534, '22212': 0.1302234026786024, '22691': 0.12996881122750908, '22913': 0.12964074471043288, '84247G': 0.12964074471043288, '22285': 0.12951986753290365, '21025': 0.12909944487358055, '23564': 0.12909944487358055, '72128': 0.12909944487358055, '85170D': 0.1289651760438322, '21111': 0.1224744871391589, '22409': 0.1224744871391589, '85175': 0.1209127083516686, '22483': 0.1178511301977579}",promising
13395.0,"{'17107D': 0.10540925533894598, '21032': 0.10540925533894598, '22435': 0.10540925533894598, '23120': 0.10540925533894598, '35964': 0.10540925533894598, '37479P': 0.10540925533894598, '21250': 0.10540925533894598, '37489A': 0.10540925533894598, '37489B': 0.10540925533894598, '20759': 0.10540925533894598, '21062': 0.10540925533894598, '85135C': 0.10327955589886445, '20932': 0.1, '21269': 0.1, '37489D': 0.1, '20771': 0.1, '84806B': 0.1, '22279': 0.09938079899999065, '21850': 0.0975900072948533, '23216': 0.0975900072948533, '20756': 0.09534625892455924, '20760': 0.09534625892455924, '22803': 0.09534625892455924, '22877': 0.09534625892455924}",need attention
13396.0,"{'21592': 0.1347039765200812, '16008': 0.1333662673423161, '23401': 0.1328422328310143, '23571': 0.13116516715679058, '22359': 0.12961896184130317, '85071A': 0.12757759076995717, '22066': 0.1272937693043289, '21012': 0.1254363015010636, '84917': 0.12500000000000003, '16054': 0.12309149097933274, '23016': 0.12309149097933274, '23023': 0.12309149097933274, '85202': 0.12038585308576923, '85027L': 0.12009611535381537, '37479P': 0.11785113019775795, '47348A': 0.11785113019775795, '21383': 0.11572751247156896, '35965': 0.11572751247156896, '72800B': 0.11572751247156896}",need attention
13397.0,"{'85170B': 0.1651445647689541, '22420': 0.16395645894598823, '84692': 0.16204530402191714, '84849D': 0.15978709238739225, '22884': 0.15811388300841897, '35004B': 0.15713484026367724, '22064': 0.15491933384829665, '23191': 0.1548225999432367, '82616B': 0.15191090506255, '22882': 0.15075567228888181, '47310M': 0.15075567228888181, '84519A': 0.14547859349066158, '21202': 0.14433756729740643, '21084': 0.1414213562373095, '22659': 0.1370377419655063, '23155': 0.13294613760468715, '84461': 0.13166160373532665, '22892': 0.13105810963198408, '23158': 0.12802048491651108, '21535': 0.12442751389618598}",promising
13398.0,"{'21039': 0.15745916432444343, '22377': 0.15441828729643658, '17012D': 0.15118578920369088, '22447': 0.15075567228888181, '18098C': 0.1507556722888818, '22659': 0.14920941939059812, '23282': 0.1477097891751993, '22303': 0.14373989364401726, '22379': 0.1418190069493499, '17012B': 0.1414213562373095, '21422': 0.1414213562373095, '21654': 0.1414213562373095, '84945': 0.14002800840280102, '21902': 0.13719886811400706, '22699': 0.13694735760349214, '22473': 0.1358732440973515, '47021G': 0.1341640786499874, '21071': 0.1311220136214372, '23281': 0.12909944487358055, '22697': 0.1280690190489775}",need attention
13402.0,"{'22075': 0.17757120130114434, '72807C': 0.1761319830891593, '22745': 0.17588200321459782, '22618': 0.17251638983558856, '22973': 0.17251638983558854, '22747': 0.17008401285415223, '21355': 0.16386838133611553, '72122': 0.16317848796612636, '22469': 0.15903660629071606, '18098C': 0.15768330559708868, '21733': 0.1551582227085438, '21627': 0.1540833878403414, '85027L': 0.15384615384615383, '22331': 0.15367224977156485, '35965': 0.14824986333222023, '85104': 0.14617633655117152, '22444': 0.145047544858779, '21381': 0.14322297480788657, '21108': 0.14089399073526937, '21165': 0.13793616002983242}",need attention
